ID,Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price,Price Prediction
7266,,,,,,,,,7.955385684418643
7267,,,,,,,,,9.389013303173751
7268,,,,,,,,,8.890271603339054
7269,,,,,,,,,8.8340098759961
7270,,,,,,,,,8.335626745088192
7271,,,,,,,,,8.60590677480926
7272,,,,,,,,,8.604819220972766
7273,,,,,,,,,8.826047450578908
7274,,,,,,,,,8.824893889337464
7275,,,,,,,,,8.736979798263421
7276,,,,,,,,,8.497628421239115
7277,,,,,,,,,9.465720684902443
7278,,,,,,,,,8.093198591397078
7279,,,,,,,,,9.80015976155964
7280,,,,,,,,,9.28507679957576
7281,,,,,,,,,8.821885192823848
7282,,,,,,,,,8.543014272670469
7283,,,,,,,,,8.519733717044506
7284,,,,,,,,,9.124818490967602
7285,,,,,,,,,9.849290209698944
7286,,,,,,,,,9.13586040356742
7287,,,,,,,,,9.110473102799206
7288,,,,,,,,,8.71050131922665
7289,,,,,,,,,10.376039912312947
7290,,,,,,,,,9.70829934037131
7291,,,,,,,,,9.22440563892876
7292,,,,,,,,,8.520102539833923
7293,,,,,,,,,9.902100942347486
7294,,,,,,,,,9.922262530669189
7295,,,,,,,,,8.834788783371216
7296,,,,,,,,,9.122137260800589
7297,,,,,,,,,8.816816778387228
7298,,,,,,,,,8.817157366559979
7299,,,,,,,,,10.06873925293313
7300,,,,,,,,,9.018922051092574
7301,,,,,,,,,9.224453769335964
7302,,,,,,,,,8.483938575680918
7303,,,,,,,,,7.95808730903319
7304,,,,,,,,,8.728285504484013
7305,,,,,,,,,8.496418915531647
7306,,,,,,,,,8.416702163345006
7307,,,,,,,,,8.144338965591917
7308,,,,,,,,,9.841997790643497
7309,,,,,,,,,8.509911358468553
7310,,,,,,,,,8.785742953010908
7311,,,,,,,,,10.704687107573156
7312,,,,,,,,,9.01516229213872
7313,,,,,,,,,8.201633503048901
7314,,,,,,,,,8.882207284259982
7315,,,,,,,,,8.586451469831886
7316,,,,,,,,,8.774658415864133
7317,,,,,,,,,8.96095664189252
7318,,,,,,,,,9.046329523948474
7319,,,,,,,,,9.236430363578515
7320,,,,,,,,,8.434982557601773
7321,,,,,,,,,8.914550824890286
7322,,,,,,,,,8.505761624068375
7323,,,,,,,,,10.268014742555104
7324,,,,,,,,,9.06690134145058
7325,,,,,,,,,8.400981528314059
7326,,,,,,,,,8.571775372925826
7327,,,,,,,,,9.64661167457544
7328,,,,,,,,,8.19230093167045
7329,,,,,,,,,8.326105291543865
7330,,,,,,,,,9.72570807066448
7331,,,,,,,,,9.907886652043022
7332,,,,,,,,,9.13586040356742
7333,,,,,,,,,9.99187360109176
7334,,,,,,,,,8.75937324039731
7335,,,,,,,,,9.695542045771866
7336,,,,,,,,,8.562517146938465
7337,,,,,,,,,8.959663714378774
7338,,,,,,,,,9.5658542708067
7339,,,,,,,,,9.518957961951555
7340,,,,,,,,,9.352281842131667
7341,,,,,,,,,9.680191924842031
7342,,,,,,,,,9.243017360443067
7343,,,,,,,,,9.16851103953836
7344,,,,,,,,,9.806334566091133
7345,,,,,,,,,8.732372800622596
7346,,,,,,,,,8.928200748029742
7347,,,,,,,,,8.717988170896355
7348,,,,,,,,,9.50483678962088
7349,,,,,,,,,8.581471743198232
7350,,,,,,,,,9.12519777167414
7351,,,,,,,,,8.282050180850955
7352,,,,,,,,,8.730835868671166
7353,,,,,,,,,9.03726815596755
7354,,,,,,,,,7.869632224633039
7355,,,,,,,,,10.40691960629244
7356,,,,,,,,,8.598441554216974
7357,,,,,,,,,8.665447041157801
7358,,,,,,,,,8.65758118439355
7359,,,,,,,,,8.391565448998938
7360,,,,,,,,,9.064628752021417
7361,,,,,,,,,8.52262888340901
7362,,,,,,,,,8.544996904864165
7363,,,,,,,,,8.45972238700987
7364,,,,,,,,,10.41683800619798
7365,,,,,,,,,9.49455824345277
7366,,,,,,,,,9.047767384734518
7367,,,,,,,,,8.320505169137457
7368,,,,,,,,,8.287801069093856
7369,,,,,,,,,9.262292365978508
7370,,,,,,,,,8.200528916875163
7371,,,,,,,,,8.769116887151295
7372,,,,,,,,,8.60963537255015
7373,,,,,,,,,10.324404144581852
7374,,,,,,,,,10.346289160120532
7375,,,,,,,,,8.350848995053708
7376,,,,,,,,,8.698775391124022
7377,,,,,,,,,8.830052180547465
7378,,,,,,,,,8.286810532359434
7379,,,,,,,,,8.236181718760736
7380,,,,,,,,,7.790310785276593
7381,,,,,,,,,9.40316394308995
7382,,,,,,,,,10.60586067152412
7383,,,,,,,,,8.545789857254514
7384,,,,,,,,,8.104886465148567
7385,,,,,,,,,10.732469302403423
7386,,,,,,,,,10.056568325339557
7387,,,,,,,,,9.199643932018647
7388,,,,,,,,,8.42844948087871
7389,,,,,,,,,9.084712386671804
7390,,,,,,,,,9.890046439855816
7391,,,,,,,,,8.418562833325597
7392,,,,,,,,,10.97656798590826
7393,,,,,,,,,9.262252580315485
7394,,,,,,,,,8.976605112551555
7395,,,,,,,,,9.264787957302216
7396,,,,,,,,,8.808243576451737
7397,,,,,,,,,9.079485630943658
7398,,,,,,,,,9.68544874892709
7399,,,,,,,,,9.046425629255976
7400,,,,,,,,,10.078163589206758
7401,,,,,,,,,8.141425732638446
7402,,,,,,,,,9.665470036421082
7403,,,,,,,,,9.454838149294806
7404,,,,,,,,,9.569729616717003
7405,,,,,,,,,8.620892051855542
7406,,,,,,,,,8.962752479739414
7407,,,,,,,,,8.587258297247082
7408,,,,,,,,,9.78698179866135
7409,,,,,,,,,8.530644812217709
7410,,,,,,,,,8.653410290241133
7411,,,,,,,,,8.728438416178982
7412,,,,,,,,,9.94449975552827
7413,,,,,,,,,9.041388419010454
7414,,,,,,,,,8.388309735456646
7415,,,,,,,,,8.21659230291778
7416,,,,,,,,,10.619279442651148
7417,,,,,,,,,8.544104256230986
7418,,,,,,,,,9.203541859294024
7419,,,,,,,,,8.865272051184498
7420,,,,,,,,,9.26649714882402
7421,,,,,,,,,8.662357349840946
7422,,,,,,,,,8.936128806161667
7423,,,,,,,,,7.812722237290291
7424,,,,,,,,,9.57818882062752
7425,,,,,,,,,8.560296161117039
7426,,,,,,,,,10.22587395065483
7427,,,,,,,,,9.02319304044858
7428,,,,,,,,,9.39426061694333
7429,,,,,,,,,10.050542860917464
7430,,,,,,,,,8.59521927740362
7431,,,,,,,,,9.197287035581716
7432,,,,,,,,,8.172496732268321
7433,,,,,,,,,10.144460127038457
7434,,,,,,,,,8.419002509954893
7435,,,,,,,,,8.67561954004037
7436,,,,,,,,,9.912393604093538
7437,,,,,,,,,9.676809235383612
7438,,,,,,,,,9.906000632925974
7439,,,,,,,,,9.028687812012164
7440,,,,,,,,,9.12986030564647
7441,,,,,,,,,9.383984408870315
7442,,,,,,,,,8.665766011947865
7443,,,,,,,,,9.902100942347486
7444,,,,,,,,,8.870692791311269
7445,,,,,,,,,10.361162180650178
7446,,,,,,,,,10.236646386871472
7447,,,,,,,,,9.909620902767362
7448,,,,,,,,,8.523911366787512
7449,,,,,,,,,9.88700936879466
7450,,,,,,,,,9.01940588373027
7451,,,,,,,,,9.682984597444865
7452,,,,,,,,,9.997777710969697
7453,,,,,,,,,8.420029550669254
7454,,,,,,,,,8.443756440744073
7455,,,,,,,,,8.568336825186776
7456,,,,,,,,,8.604531617104792
7457,,,,,,,,,9.880250048624337
7458,,,,,,,,,10.279461125452736
7459,,,,,,,,,7.861738857783801
7460,,,,,,,,,9.218759196505058
7461,,,,,,,,,9.264728161475034
7462,,,,,,,,,8.495217281400803
7463,,,,,,,,,10.177937130794993
7464,,,,,,,,,7.933870841987647
7465,,,,,,,,,8.624523738487934
7466,,,,,,,,,8.505812312857215
7467,,,,,,,,,8.387837940110536
7468,,,,,,,,,10.305401308856888
7469,,,,,,,,,9.017370611257652
7470,,,,,,,,,8.778955571725504
7471,,,,,,,,,10.56628968644328
7472,,,,,,,,,8.666973668831925
7473,,,,,,,,,10.288010859298874
7474,,,,,,,,,8.755605200034974
7475,,,,,,,,,8.737680886420128
7476,,,,,,,,,8.650949125932952
7477,,,,,,,,,9.908337581374695
7478,,,,,,,,,9.682455548795527
7479,,,,,,,,,10.082540592295114
7480,,,,,,,,,8.408169600329165
7481,,,,,,,,,8.697922447413148
7482,,,,,,,,,9.173148668508391
7483,,,,,,,,,8.556582442548839
7484,,,,,,,,,8.559085057175155
7485,,,,,,,,,10.96102611931468
7486,,,,,,,,,9.684506603831744
7487,,,,,,,,,9.34618660394574
7488,,,,,,,,,8.213958623384585
7489,,,,,,,,,9.183445276725765
7490,,,,,,,,,9.044037568544436
7491,,,,,,,,,9.015034924835923
7492,,,,,,,,,8.279059138673093
7493,,,,,,,,,8.238784403432028
7494,,,,,,,,,9.36112778000644
7495,,,,,,,,,8.18589744831415
7496,,,,,,,,,10.362368073221743
7497,,,,,,,,,8.071910888372678
7498,,,,,,,,,8.647080818628208
7499,,,,,,,,,8.962213622529582
7500,,,,,,,,,9.129233603544767
7501,,,,,,,,,9.12126700023912
7502,,,,,,,,,9.940058390579535
7503,,,,,,,,,8.815866756759497
7504,,,,,,,,,9.179179537497404
7505,,,,,,,,,9.767255426625274
7506,,,,,,,,,8.464262513505707
7507,,,,,,,,,8.654666684417311
7508,,,,,,,,,8.774368207332133
7509,,,,,,,,,9.564984484413287
7510,,,,,,,,,9.481564324087682
7511,,,,,,,,,9.19037622541273
7512,,,,,,,,,8.699072904562325
7513,,,,,,,,,8.426345181250642
7514,,,,,,,,,8.975854056708089
7515,,,,,,,,,9.447140354851753
7516,,,,,,,,,9.103670136127617
7517,,,,,,,,,10.125847861885967
7518,,,,,,,,,9.011337659892042
7519,,,,,,,,,9.336915107414352
7520,,,,,,,,,9.300746572238667
7521,,,,,,,,,8.581471743198232
7522,,,,,,,,,8.83351517646246
7523,,,,,,,,,10.038078212933405
7524,,,,,,,,,8.588632068823319
7525,,,,,,,,,10.079987289424418
7526,,,,,,,,,8.558586206490467
7527,,,,,,,,,8.900525983923146
7528,,,,,,,,,10.23381817061342
7529,,,,,,,,,9.42881576172828
7530,,,,,,,,,8.823433164023545
7531,,,,,,,,,9.706793556515686
7532,,,,,,,,,9.09826096378916
7533,,,,,,,,,8.599633035944668
7534,,,,,,,,,8.42490160259998
7535,,,,,,,,,8.98664337425425
7536,,,,,,,,,9.320713655171271
7537,,,,,,,,,9.359420249599404
7538,,,,,,,,,9.655129840856729
7539,,,,,,,,,8.694370764023837
7540,,,,,,,,,8.368456881307498
7541,,,,,,,,,9.900356093662412
7542,,,,,,,,,9.401198921004198
7543,,,,,,,,,8.793589088281298
7544,,,,,,,,,10.172404580246726
7545,,,,,,,,,10.0050961194251
7546,,,,,,,,,8.793367006211412
7547,,,,,,,,,9.002220663508202
7548,,,,,,,,,10.24411844725951
7549,,,,,,,,,8.84383961793324
7550,,,,,,,,,8.642608971580163
7551,,,,,,,,,9.52487892163242
7552,,,,,,,,,7.907833676076218
7553,,,,,,,,,11.017564702820142
7554,,,,,,,,,9.059997146294693
7555,,,,,,,,,10.297256924336626
7556,,,,,,,,,8.643185992126865
7557,,,,,,,,,9.749854697384112
7558,,,,,,,,,9.180106321963
7559,,,,,,,,,8.644822743083953
7560,,,,,,,,,8.609683779414919
7561,,,,,,,,,8.636606346632458
7562,,,,,,,,,10.26951839594176
7563,,,,,,,,,9.588289437114064
7564,,,,,,,,,8.658023023470541
7565,,,,,,,,,8.5048030340301
7566,,,,,,,,,8.771624287495895
7567,,,,,,,,,9.779317042899354
7568,,,,,,,,,8.310979961135384
7569,,,,,,,,,10.151174860059706
7570,,,,,,,,,9.167931158884173
7571,,,,,,,,,8.79841472153685
7572,,,,,,,,,8.83017294134138
7573,,,,,,,,,8.681879100141979
7574,,,,,,,,,8.531298085418188
7575,,,,,,,,,9.22987719733063
7576,,,,,,,,,8.566401468012241
7577,,,,,,,,,10.180163536399244
7578,,,,,,,,,8.400981528314059
7579,,,,,,,,,8.170918645024035
7580,,,,,,,,,10.224882797141207
7581,,,,,,,,,9.147889037627232
7582,,,,,,,,,9.944988644159196
7583,,,,,,,,,9.255265362693631
7584,,,,,,,,,8.851541688102444
7585,,,,,,,,,8.548363251494196
7586,,,,,,,,,9.017370611257652
7587,,,,,,,,,10.21152761801282
7588,,,,,,,,,8.313876361146256
7589,,,,,,,,,8.298773135233985
7590,,,,,,,,,8.479066319315422
7591,,,,,,,,,8.752287395092294
7592,,,,,,,,,8.721856951550889
7593,,,,,,,,,8.20869277765479
7594,,,,,,,,,8.638062634295421
7595,,,,,,,,,10.049615301642971
7596,,,,,,,,,8.321260955616903
7597,,,,,,,,,9.22971994606644
7598,,,,,,,,,8.643054844527589
7599,,,,,,,,,8.505761624068375
7600,,,,,,,,,8.815297080215602
7601,,,,,,,,,10.026402733951397
7602,,,,,,,,,8.356885738587218
7603,,,,,,,,,7.961749914130851
7604,,,,,,,,,9.825891850475385
7605,,,,,,,,,8.180447232756428
7606,,,,,,,,,8.38390079280073
7607,,,,,,,,,8.662390412951634
7608,,,,,,,,,10.363912891497328
7609,,,,,,,,,10.100428150481862
7610,,,,,,,,,9.637279532231306
7611,,,,,,,,,9.043597802991345
7612,,,,,,,,,8.804261803164772
7613,,,,,,,,,10.304727634985506
7614,,,,,,,,,9.294643938501276
7615,,,,,,,,,8.852561558827349
7616,,,,,,,,,8.887084340970924
7617,,,,,,,,,10.31543221212928
7618,,,,,,,,,10.330857335865076
7619,,,,,,,,,8.236181718760736
7620,,,,,,,,,8.50289351292214
7621,,,,,,,,,9.042498881060462
7622,,,,,,,,,8.683105206547253
7623,,,,,,,,,9.27845912698357
7624,,,,,,,,,8.789336328742568
7625,,,,,,,,,9.495622036604784
7626,,,,,,,,,9.341928793161392
7627,,,,,,,,,8.684817513463955
7628,,,,,,,,,10.808327070419718
7629,,,,,,,,,8.428356004427622
7630,,,,,,,,,8.769854917297963
7631,,,,,,,,,7.972649091928535
7632,,,,,,,,,8.343795759683502
7633,,,,,,,,,8.551924025140593
7634,,,,,,,,,8.86962226995668
7635,,,,,,,,,8.652389896760912
7636,,,,,,,,,8.563263953588939
7637,,,,,,,,,10.325888355984652
7638,,,,,,,,,9.44852061053235
7639,,,,,,,,,9.25786750665696
7640,,,,,,,,,8.482827813947626
7641,,,,,,,,,8.219183059276817
7642,,,,,,,,,8.726994944469235
7643,,,,,,,,,10.617107039168976
7644,,,,,,,,,8.699436252819545
7645,,,,,,,,,8.739772298570847
7646,,,,,,,,,9.286954988698763
7647,,,,,,,,,8.689278450937428
7648,,,,,,,,,8.729752771272281
7649,,,,,,,,,8.752569159746086
7650,,,,,,,,,8.502131113159967
7651,,,,,,,,,8.965082627712105
7652,,,,,,,,,8.22345019907794
7653,,,,,,,,,9.50392434739479
7654,,,,,,,,,8.774406263266977
7655,,,,,,,,,8.62504980225595
7656,,,,,,,,,9.744417795681546
7657,,,,,,,,,8.970627800786495
7658,,,,,,,,,8.496104521970482
7659,,,,,,,,,8.685533098800308
7660,,,,,,,,,8.965399096095734
7661,,,,,,,,,9.12760762550928
7662,,,,,,,,,8.409244027061986
7663,,,,,,,,,9.872996170144685
7664,,,,,,,,,8.102445297295187
7665,,,,,,,,,8.460521014537822
7666,,,,,,,,,8.880862297025526
7667,,,,,,,,,10.857180025271646
7668,,,,,,,,,8.546171404561187
7669,,,,,,,,,10.514949801126631
7670,,,,,,,,,8.16954173835587
7671,,,,,,,,,8.717136801568925
7672,,,,,,,,,8.586134635946452
7673,,,,,,,,,9.017968390634032
7674,,,,,,,,,8.606126931717855
7675,,,,,,,,,10.583645494116793
7676,,,,,,,,,8.823816048504865
7677,,,,,,,,,8.851286056267929
7678,,,,,,,,,9.746885925286833
7679,,,,,,,,,8.853538090697867
7680,,,,,,,,,8.430359022244813
7681,,,,,,,,,8.847422464301346
7682,,,,,,,,,9.907261007717116
7683,,,,,,,,,8.509723108641001
7684,,,,,,,,,8.823921992160244
7685,,,,,,,,,9.501469279382816
7686,,,,,,,,,9.660218818288872
7687,,,,,,,,,9.661595026935323
7688,,,,,,,,,10.387496925425204
7689,,,,,,,,,8.674403162048781
7690,,,,,,,,,9.18591216212887
7691,,,,,,,,,8.51955505083116
7692,,,,,,,,,7.983379036635932
7693,,,,,,,,,8.600043475342952
7694,,,,,,,,,9.78768564414019
7695,,,,,,,,,10.083186677844084
7696,,,,,,,,,9.082777334444712
7697,,,,,,,,,8.880865520982208
7698,,,,,,,,,8.698263208264777
7699,,,,,,,,,9.288894544043556
7700,,,,,,,,,8.700310416765486
7701,,,,,,,,,8.797502223867227
7702,,,,,,,,,9.099374485108669
7703,,,,,,,,,8.556532643331334
7704,,,,,,,,,9.260498213851692
7705,,,,,,,,,8.96979432879818
7706,,,,,,,,,9.043213642156248
7707,,,,,,,,,10.294591892600897
7708,,,,,,,,,9.12498766899703
7709,,,,,,,,,9.519318857896732
7710,,,,,,,,,9.286954988698763
7711,,,,,,,,,8.777266460102469
7712,,,,,,,,,9.210146264653222
7713,,,,,,,,,7.860818703098017
7714,,,,,,,,,8.958809335283952
7715,,,,,,,,,10.14513536737054
7716,,,,,,,,,8.966872997865194
7717,,,,,,,,,9.179810219679336
7718,,,,,,,,,8.182710173746445
7719,,,,,,,,,9.223390586371616
7720,,,,,,,,,9.07383418844554
7721,,,,,,,,,10.11054519701736
7722,,,,,,,,,9.449064217350132
7723,,,,,,,,,9.306366311524338
7724,,,,,,,,,8.29336792409633
7725,,,,,,,,,9.227594272878964
7726,,,,,,,,,8.2042620711759
7727,,,,,,,,,8.948125190834537
7728,,,,,,,,,9.224610064213056
7729,,,,,,,,,8.83734965500028
7730,,,,,,,,,10.171184014187553
7731,,,,,,,,,9.757215352243042
7732,,,,,,,,,10.466351323182057
7733,,,,,,,,,9.751766128738316
7734,,,,,,,,,7.871335650883721
7735,,,,,,,,,8.460521014537822
7736,,,,,,,,,9.178560289247123
7737,,,,,,,,,9.233477044238189
7738,,,,,,,,,9.836745745496854
7739,,,,,,,,,10.067559666144318
7740,,,,,,,,,8.797272425080381
7741,,,,,,,,,9.12819716076028
7742,,,,,,,,,10.11139400391274
7743,,,,,,,,,8.556582442548839
7744,,,,,,,,,9.014337641708975
7745,,,,,,,,,9.03194109861518
7746,,,,,,,,,8.797529043758564
7747,,,,,,,,,8.488379153518107
7748,,,,,,,,,8.439043155074673
7749,,,,,,,,,9.327617383345778
7750,,,,,,,,,8.436103868068118
7751,,,,,,,,,8.962359067457179
7752,,,,,,,,,7.702380515664802
7753,,,,,,,,,8.684817513463955
7754,,,,,,,,,9.108740719132507
7755,,,,,,,,,10.18216670449697
7756,,,,,,,,,10.23131070954309
7757,,,,,,,,,9.222293981309178
7758,,,,,,,,,9.99895133965891
7759,,,,,,,,,8.970627800786495
7760,,,,,,,,,8.287909192524934
7761,,,,,,,,,9.890046439855816
7762,,,,,,,,,8.903734847345074
7763,,,,,,,,,8.801597428448726
7764,,,,,,,,,8.828244501722969
7765,,,,,,,,,9.085868874359472
7766,,,,,,,,,9.245075034461388
7767,,,,,,,,,9.428776175166847
7768,,,,,,,,,10.723807046505058
7769,,,,,,,,,10.6003776065281
7770,,,,,,,,,8.936201241000001
7771,,,,,,,,,9.344804093471936
7772,,,,,,,,,8.034906603830224
7773,,,,,,,,,8.407083358539502
7774,,,,,,,,,8.82353029187934
7775,,,,,,,,,8.377098904328433
7776,,,,,,,,,9.41224311042718
7777,,,,,,,,,9.959442316747976
7778,,,,,,,,,9.02328651475151
7779,,,,,,,,,10.4598682318414
7780,,,,,,,,,9.491137807568634
7781,,,,,,,,,8.923801326495077
7782,,,,,,,,,9.687506317240242
7783,,,,,,,,,8.944019300068176
7784,,,,,,,,,8.957408742902727
7785,,,,,,,,,9.707554508044206
7786,,,,,,,,,8.709880267405607
7787,,,,,,,,,9.03118977672588
7788,,,,,,,,,8.944922269726556
7789,,,,,,,,,8.246493495036876
7790,,,,,,,,,8.89029164408532
7791,,,,,,,,,9.281267945098657
7792,,,,,,,,,8.665276742254632
7793,,,,,,,,,8.773321218836342
7794,,,,,,,,,9.4267977349509
7795,,,,,,,,,8.862254644226194
7796,,,,,,,,,10.21595468741875
7797,,,,,,,,,9.669205852140118
7798,,,,,,,,,9.906864741970766
7799,,,,,,,,,9.517566367181091
7800,,,,,,,,,8.496418915531647
7801,,,,,,,,,9.25835917597679
7802,,,,,,,,,9.07396178289145
7803,,,,,,,,,8.85324169194671
7804,,,,,,,,,10.315616139738426
7805,,,,,,,,,10.16361681098269
7806,,,,,,,,,10.204899278037756
7807,,,,,,,,,8.576122817659035
7808,,,,,,,,,8.845446182534815
7809,,,,,,,,,8.410097743000893
7810,,,,,,,,,8.89029164408532
7811,,,,,,,,,8.55183481982981
7812,,,,,,,,,10.303197283962303
7813,,,,,,,,,9.082738099845608
7814,,,,,,,,,9.781150334146124
7815,,,,,,,,,10.417143076246925
7816,,,,,,,,,9.529058720632976
7817,,,,,,,,,8.941853797179622
7818,,,,,,,,,9.262252580315485
7819,,,,,,,,,9.330436795516134
7820,,,,,,,,,10.206850923362344
7821,,,,,,,,,10.145589663222204
7822,,,,,,,,,9.8154793599072
7823,,,,,,,,,8.671894483284108
7824,,,,,,,,,9.121983614232176
7825,,,,,,,,,8.859798919714393
7826,,,,,,,,,8.86962226995668
7827,,,,,,,,,8.444025579049438
7828,,,,,,,,,8.080521837173823
7829,,,,,,,,,8.640012805471759
7830,,,,,,,,,8.806990594981707
7831,,,,,,,,,8.605370963944782
7832,,,,,,,,,8.638703733841997
7833,,,,,,,,,8.631177224430514
7834,,,,,,,,,8.782858420763434
7835,,,,,,,,,9.04035921880818
7836,,,,,,,,,8.741491604561741
7837,,,,,,,,,9.403530116519084
7838,,,,,,,,,8.480426021009965
7839,,,,,,,,,10.528629155594496
7840,,,,,,,,,8.524620266980142
7841,,,,,,,,,8.217932466185832
7842,,,,,,,,,8.983284564202679
7843,,,,,,,,,8.693967663316922
7844,,,,,,,,,9.169799421576336
7845,,,,,,,,,8.372049607070938
7846,,,,,,,,,8.935337010220112
7847,,,,,,,,,9.117325565469402
7848,,,,,,,,,9.208145316652027
7849,,,,,,,,,8.204304898585299
7850,,,,,,,,,10.019367681612732
7851,,,,,,,,,9.512447986062975
7852,,,,,,,,,9.054530077867296
7853,,,,,,,,,9.26467370940483
7854,,,,,,,,,8.699524723909796
7855,,,,,,,,,10.556323790100098
7856,,,,,,,,,9.560103873877985
7857,,,,,,,,,9.825387769037926
7858,,,,,,,,,8.677452805112102
7859,,,,,,,,,9.81486169113743
7860,,,,,,,,,8.390410795926567
7861,,,,,,,,,8.849288067851825
7862,,,,,,,,,9.272372010984558
7863,,,,,,,,,9.739026368844538
7864,,,,,,,,,8.192038275079778
7865,,,,,,,,,8.866545329690013
7866,,,,,,,,,8.791549876017083
7867,,,,,,,,,8.533303276510683
7868,,,,,,,,,8.591765120977264
7869,,,,,,,,,9.300640436856211
7870,,,,,,,,,9.436692813828666
7871,,,,,,,,,8.824893889337464
7872,,,,,,,,,8.575438193230136
7873,,,,,,,,,10.068830953045351
7874,,,,,,,,,9.613579018976534
7875,,,,,,,,,9.22622902908115
7876,,,,,,,,,10.84258608095038
7877,,,,,,,,,9.300746572238667
7878,,,,,,,,,9.000784422083646
7879,,,,,,,,,10.077758734815047
7880,,,,,,,,,9.683416364430952
7881,,,,,,,,,8.969004103535017
7882,,,,,,,,,10.536085294727227
7883,,,,,,,,,10.331246477737212
7884,,,,,,,,,10.06208242211154
7885,,,,,,,,,9.117325565469402
7886,,,,,,,,,8.642829623843905
7887,,,,,,,,,8.782315871093905
7888,,,,,,,,,8.945411847315833
7889,,,,,,,,,8.500005625225155
7890,,,,,,,,,10.26497209412803
7891,,,,,,,,,8.224647959613643
7892,,,,,,,,,8.38946339169279
7893,,,,,,,,,9.965578769355089
7894,,,,,,,,,8.821917006867675
7895,,,,,,,,,10.068174792124632
7896,,,,,,,,,8.509732711851244
7897,,,,,,,,,8.500477773889525
7898,,,,,,,,,10.75340108790527
7899,,,,,,,,,8.575928041093446
7900,,,,,,,,,8.67250826552246
7901,,,,,,,,,9.409031413972563
7902,,,,,,,,,10.019367681612732
7903,,,,,,,,,8.82428957579016
7904,,,,,,,,,9.536876435273236
7905,,,,,,,,,9.068217145205796
7906,,,,,,,,,10.078163589206758
7907,,,,,,,,,9.003541728861967
7908,,,,,,,,,10.38381433531588
7909,,,,,,,,,10.556323790100098
7910,,,,,,,,,9.605694632576252
7911,,,,,,,,,9.032678035039249
7912,,,,,,,,,8.569767910771064
7913,,,,,,,,,8.356937994013007
7914,,,,,,,,,10.461598337703462
7915,,,,,,,,,8.961994874703462
7916,,,,,,,,,8.880452749478202
7917,,,,,,,,,8.434778449113233
7918,,,,,,,,,9.240739655519178
7919,,,,,,,,,8.585415864766242
7920,,,,,,,,,7.869632224633039
7921,,,,,,,,,8.843844303774489
7922,,,,,,,,,8.788177963442212
7923,,,,,,,,,8.386588323203933
7924,,,,,,,,,9.720008745935695
7925,,,,,,,,,8.674403162048781
7926,,,,,,,,,8.10209182088347
7927,,,,,,,,,8.759313375274047
7928,,,,,,,,,10.238274355576603
7929,,,,,,,,,9.689348119091983
7930,,,,,,,,,9.609381425982932
7931,,,,,,,,,8.928667420731504
7932,,,,,,,,,9.303648299230757
7933,,,,,,,,,8.986557030201343
7934,,,,,,,,,8.49136465888357
7935,,,,,,,,,10.062112187150088
7936,,,,,,,,,8.975854056708089
7937,,,,,,,,,9.799846919378153
7938,,,,,,,,,7.984000419666938
7939,,,,,,,,,9.0999412700623
7940,,,,,,,,,10.366587754792942
7941,,,,,,,,,8.87766477676017
7942,,,,,,,,,8.797204858166623
7943,,,,,,,,,8.722421207543537
7944,,,,,,,,,10.740411499149156
7945,,,,,,,,,7.9623926891750845
7946,,,,,,,,,9.159894643430242
7947,,,,,,,,,8.552173483517121
7948,,,,,,,,,10.457742358254883
7949,,,,,,,,,8.41612521071534
7950,,,,,,,,,8.570419734789427
7951,,,,,,,,,9.083106897825957
7952,,,,,,,,,8.6951540314196
7953,,,,,,,,,10.142817216268536
7954,,,,,,,,,10.320354164006975
7955,,,,,,,,,8.496816328804641
7956,,,,,,,,,8.295775840263918
7957,,,,,,,,,10.307254783132224
7958,,,,,,,,,8.531622604679397
7959,,,,,,,,,9.257209968794715
7960,,,,,,,,,9.066039520922102
7961,,,,,,,,,9.36787985567534
7962,,,,,,,,,8.175673338154647
7963,,,,,,,,,8.620605529077558
7964,,,,,,,,,11.112291850034898
7965,,,,,,,,,7.691946268821614
7966,,,,,,,,,10.274926226311203
7967,,,,,,,,,8.460521014537822
7968,,,,,,,,,9.430762190073176
7969,,,,,,,,,9.16269054218675
7970,,,,,,,,,9.139931120237971
7971,,,,,,,,,8.837058479710981
7972,,,,,,,,,9.97475710119604
7973,,,,,,,,,9.483573996541416
7974,,,,,,,,,8.684817513463955
7975,,,,,,,,,8.41566839097622
7976,,,,,,,,,8.751533051949393
7977,,,,,,,,,9.894352023285334
7978,,,,,,,,,8.455008740867983
7979,,,,,,,,,8.416702163345006
7980,,,,,,,,,8.90175400459738
7981,,,,,,,,,8.836108025273088
7982,,,,,,,,,9.281211197995397
7983,,,,,,,,,10.691511563048548
7984,,,,,,,,,8.73865371220126
7985,,,,,,,,,8.791365477923327
7986,,,,,,,,,8.539725624887378
